phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6812604,https://myigpage-yugmalik.000webhostapp.com/login.html,http://www.phishtank.com/phish_detail.php?phish_id=6812604,2020-10-17T23:00:22+00:00,yes,2020-10-17T23:02:44+00:00,yes,Other
6812548,https://vk-sdamkv74.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812548,2020-10-17T20:26:25+00:00,yes,2020-10-17T20:31:09+00:00,yes,Other
6812547,https://vkoprostestofficial.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812547,2020-10-17T20:26:04+00:00,yes,2020-10-17T20:31:09+00:00,yes,Other
6812532,https://wttyrwpbayrabpaqhg.top/,http://www.phishtank.com/phish_detail.php?phish_id=6812532,2020-10-17T19:54:51+00:00,yes,2020-10-18T00:29:06+00:00,yes,Other
6812525,https://kujvumemfzxajduqet.top/,http://www.phishtank.com/phish_detail.php?phish_id=6812525,2020-10-17T19:40:49+00:00,yes,2020-10-18T00:25:15+00:00,yes,Other
6812524,https://email.account.com.czbvpgr.cn/,http://www.phishtank.com/phish_detail.php?phish_id=6812524,2020-10-17T19:38:33+00:00,yes,2020-10-18T00:23:59+00:00,yes,Other
6812523,https://vtezduxwgsebhtuwqt.top/,http://www.phishtank.com/phish_detail.php?phish_id=6812523,2020-10-17T19:36:41+00:00,yes,2020-10-18T00:28:26+00:00,yes,Other
6812522,https://stop-spoofing.aeawsdh.cn/,http://www.phishtank.com/phish_detail.php?phish_id=6812522,2020-10-17T19:35:06+00:00,yes,2020-10-17T19:38:02+00:00,yes,Other
6812519,https://account-help-center.aeawsdh.cn/,http://www.phishtank.com/phish_detail.php?phish_id=6812519,2020-10-17T19:31:05+00:00,yes,2020-10-17T19:32:57+00:00,yes,Other
6812514,https://account-help-center.czbvpgr.cn/,http://www.phishtank.com/phish_detail.php?phish_id=6812514,2020-10-17T19:17:48+00:00,yes,2020-10-19T09:02:06+00:00,yes,Other
6812497,https://email.account.com.aeawsdh.cn/,http://www.phishtank.com/phish_detail.php?phish_id=6812497,2020-10-17T18:42:12+00:00,yes,2020-10-18T00:23:59+00:00,yes,Other
6812492,http://rakuten.co.jp.rakutncojp.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=6812492,2020-10-17T18:32:14+00:00,yes,2020-10-17T18:36:23+00:00,yes,Other
6812489,https://ibsavenbenk.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812489,2020-10-17T18:30:56+00:00,yes,2020-10-17T22:43:03+00:00,yes,Other
6812434,https://walka-akceptuj.eu,http://www.phishtank.com/phish_detail.php?phish_id=6812434,2020-10-17T16:53:50+00:00,yes,2020-10-18T16:16:43+00:00,yes,Other
6812393,https://www.quickezweightloss.com/wp-includes/wxx/DHL%20REVENGE%20BY%20ALIBOBO/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6812393,2020-10-17T15:28:03+00:00,yes,2020-10-17T15:31:01+00:00,yes,DHL
6812376,https://dasktake.com/wp-content/themes/89f83d6e9d5d613866751108592ae8bc,http://www.phishtank.com/phish_detail.php?phish_id=6812376,2020-10-17T15:01:04+00:00,yes,2020-10-17T15:02:38+00:00,yes,Other
6812375,https://app-paxful.com/restriction,http://www.phishtank.com/phish_detail.php?phish_id=6812375,2020-10-17T15:00:59+00:00,yes,2020-10-17T15:02:38+00:00,yes,Other
6812374,https://amazon-update.xyz/signin,http://www.phishtank.com/phish_detail.php?phish_id=6812374,2020-10-17T15:00:55+00:00,yes,2020-10-17T15:02:38+00:00,yes,Other
6812373,https://amazon-update.xyz/signim,http://www.phishtank.com/phish_detail.php?phish_id=6812373,2020-10-17T15:00:50+00:00,yes,2020-10-17T15:02:38+00:00,yes,Other
6812370,http://e-cristians.com/nridistribution.com/office_365_authentication/office.php?1K88HL1602946837c8f92adb878f58cbdee8eb38516177b2c8f92adb878f58cbdee8eb38516177b2c8f92adb878f58cbdee8eb38516177b2c8f92adb878f58cbdee8eb38516177b2c8f92adb878f58cbdee8eb38516177b2,http://www.phishtank.com/phish_detail.php?phish_id=6812370,2020-10-17T15:00:38+00:00,yes,2020-10-17T15:02:00+00:00,yes,Other
6812369,http://e-cristians.com/nridistribution.com/office_365_authentication,http://www.phishtank.com/phish_detail.php?phish_id=6812369,2020-10-17T15:00:37+00:00,yes,2020-10-17T15:02:00+00:00,yes,Other
6812368,https://halifax.payeesafeguard.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812368,2020-10-17T15:00:33+00:00,yes,2020-10-17T15:02:00+00:00,yes,Other
6812367,https://google.autheticathor.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812367,2020-10-17T15:00:28+00:00,yes,2020-10-17T15:02:00+00:00,yes,Other
6812364,https://yahoo.autheticathor.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812364,2020-10-17T15:00:24+00:00,yes,2020-10-17T15:02:00+00:00,yes,Other
6812322,http://o2-securityteam.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812322,2020-10-17T14:28:19+00:00,yes,2020-10-17T14:58:50+00:00,yes,Other
6812307,http://halifax.co.uk.app-review-9524.info/,http://www.phishtank.com/phish_detail.php?phish_id=6812307,2020-10-17T14:04:58+00:00,yes,2020-10-17T14:57:34+00:00,yes,Other
6812306,https://halifax.co.uk.app-review-9524.info/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6812306,2020-10-17T14:04:54+00:00,yes,2020-10-17T14:57:34+00:00,yes,Other
6812303,https://whatssappp.asia/,http://www.phishtank.com/phish_detail.php?phish_id=6812303,2020-10-17T14:04:43+00:00,yes,2020-10-17T14:56:55+00:00,yes,Other
6812302,http://learnwithportals.com/id/r080t,http://www.phishtank.com/phish_detail.php?phish_id=6812302,2020-10-17T14:04:39+00:00,yes,2020-10-17T14:56:55+00:00,yes,Other
6812301,http://ezbusiness.co/usaa/verify.html,http://www.phishtank.com/phish_detail.php?phish_id=6812301,2020-10-17T14:04:35+00:00,yes,2020-10-17T14:56:55+00:00,yes,Other
6812300,http://ezbusiness.co/usaa/next.html,http://www.phishtank.com/phish_detail.php?phish_id=6812300,2020-10-17T14:04:32+00:00,yes,2020-10-17T14:56:17+00:00,yes,Other
6812295,http://feedilicious.com/spectromail/strato,http://www.phishtank.com/phish_detail.php?phish_id=6812295,2020-10-17T14:04:13+00:00,yes,2020-10-17T14:55:39+00:00,yes,Other
6812296,http://feedilicious.com/spectromail/strato/,http://www.phishtank.com/phish_detail.php?phish_id=6812296,2020-10-17T14:04:13+00:00,yes,2020-10-17T14:55:39+00:00,yes,Other
6812293,https://redacrecenter.org/wp-includes/fonts/Archive1/Archive1/Archive/enterpassword.php?JbG5H81602848943490df03d2e0c16eec082c29459a35440490df03d2e0c16eec082c29459a35440490df03d2e0c16eec082c29459a35440490df03d2e0c16eec082c29459a35440490df03d2e0c16eec082c29459a35440&amp;AP___=jolson@feiinc.com&amp;error=,http://www.phishtank.com/phish_detail.php?phish_id=6812293,2020-10-17T14:04:09+00:00,yes,2020-10-17T14:55:39+00:00,yes,Other
6812289,http://facegudy.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812289,2020-10-17T14:03:55+00:00,yes,2020-10-17T14:55:01+00:00,yes,Other
6812288,http://o2alert.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812288,2020-10-17T14:03:50+00:00,yes,2020-10-17T14:54:22+00:00,yes,Other
6812287,https://o2alert.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812287,2020-10-17T14:03:45+00:00,yes,2020-10-17T14:54:22+00:00,yes,Other
6812282,https://tama-brasili.com.br/owa2/enterpassword.php?23GJH516028636564a353fe45edd3e391d4ba8aafcb6929c4a353fe45edd3e391d4ba8aafcb6929c4a353fe45edd3e391d4ba8aafcb6929c4a353fe45edd3e391d4ba8aafcb6929c4a353fe45edd3e391d4ba8aafcb6929c&amp;email=edward.ng@sg.abb.com&amp;error=,http://www.phishtank.com/phish_detail.php?phish_id=6812282,2020-10-17T14:03:31+00:00,yes,2020-10-17T14:53:44+00:00,yes,Other
6812281,https://new-payee-online.ltd/,http://www.phishtank.com/phish_detail.php?phish_id=6812281,2020-10-17T14:03:27+00:00,yes,2020-10-17T14:53:44+00:00,yes,Other
6812276,http://klinging.xyz/biu/anonone365/office/365.html,http://www.phishtank.com/phish_detail.php?phish_id=6812276,2020-10-17T14:03:06+00:00,yes,2020-10-17T14:53:05+00:00,yes,Other
6812265,http://e-cristians.com/nridistribution.com/office_365_authentication/,http://www.phishtank.com/phish_detail.php?phish_id=6812265,2020-10-17T14:02:25+00:00,yes,2020-10-17T14:51:49+00:00,yes,Other
6812266,http://e-cristians.com/nridistribution.com/office_365_authentication/office.php?6De1GC1602943344b2b6d8cda3981f9131289854f5f0f9d3b2b6d8cda3981f9131289854f5f0f9d3b2b6d8cda3981f9131289854f5f0f9d3b2b6d8cda3981f9131289854f5f0f9d3b2b6d8cda3981f9131289854f5f0f9d3,http://www.phishtank.com/phish_detail.php?phish_id=6812266,2020-10-17T14:02:25+00:00,yes,2020-10-17T14:51:49+00:00,yes,Other
6812262,http://dvla-claim.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812262,2020-10-17T14:02:17+00:00,yes,2020-10-17T14:51:10+00:00,yes,Other
6812261,https://maunesom.com/mazon/818d6,http://www.phishtank.com/phish_detail.php?phish_id=6812261,2020-10-17T14:02:11+00:00,yes,2020-10-17T14:51:10+00:00,yes,Other
6812260,https://pp-secure-alert.com/cc.php,http://www.phishtank.com/phish_detail.php?phish_id=6812260,2020-10-17T14:02:07+00:00,yes,2020-10-17T14:51:10+00:00,yes,Other
6812259,https://pp-secure-alert.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812259,2020-10-17T14:02:04+00:00,yes,2020-10-17T14:51:10+00:00,yes,Other
6812258,http://pp-secure-alert.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812258,2020-10-17T14:02:03+00:00,yes,2020-10-17T14:50:31+00:00,yes,Other
6812255,https://instagramhelpteamcopyright.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812255,2020-10-17T14:01:54+00:00,yes,2020-10-17T14:50:32+00:00,yes,Other
6812250,http://seatonsleep.com/bro/wells.htm,http://www.phishtank.com/phish_detail.php?phish_id=6812250,2020-10-17T14:01:32+00:00,yes,2020-10-17T14:49:53+00:00,yes,Other
6812249,http://seatonsleep.com/bro/dc.html,http://www.phishtank.com/phish_detail.php?phish_id=6812249,2020-10-17T14:01:28+00:00,yes,2020-10-17T14:49:53+00:00,yes,Other
6812248,https://lightpressprint.co.zw/OWA0101278992/2083/active/access1/frontend/filemanager/9433888/login/session/direct/linkedin/invite253D/checkpoint/index.php?bedxt={{email}},http://www.phishtank.com/phish_detail.php?phish_id=6812248,2020-10-17T14:01:24+00:00,yes,2020-10-17T14:49:53+00:00,yes,Other
6812247,https://lightpressprint.co.zw/OWA0101278992/2083/active/access1/frontend/filemanager/9433888/login/session/direct/linkedin/invite253D/checkpoint/,http://www.phishtank.com/phish_detail.php?phish_id=6812247,2020-10-17T14:01:20+00:00,yes,2020-10-17T14:49:53+00:00,yes,Other
6812246,https://lightpressprint.co.zw/OWA0101278992/2083/active/access1/frontend/filemanager/9433888/login/session/direct/linkedin/invite253D/checkpoint,http://www.phishtank.com/phish_detail.php?phish_id=6812246,2020-10-17T14:01:18+00:00,yes,2020-10-17T14:49:53+00:00,yes,Other
6812242,http://paypai-verify-info.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812242,2020-10-17T14:01:09+00:00,yes,2020-10-17T14:49:14+00:00,yes,Other
6812238,http://molng-europes.com/.../dhl/cmd-login=605754a1308a2bdf98ccdc9e2b21f3cd/?email=Ldkzzang@dsme.co.kr&amp;loginpage=&amp;reff=MWRkNzRmMGY0NDBlNzlkNWRkOTkyOTYyMDczMzg1MWM=,http://www.phishtank.com/phish_detail.php?phish_id=6812238,2020-10-17T14:00:56+00:00,yes,2020-10-17T14:49:14+00:00,yes,Other
6812227,http://hsbc.refund-digital.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812227,2020-10-17T14:00:29+00:00,yes,2020-10-18T06:36:52+00:00,yes,Other
6812208,https://pl.oix-pay.com/payment,http://www.phishtank.com/phish_detail.php?phish_id=6812208,2020-10-17T13:10:45+00:00,yes,2020-10-17T13:23:43+00:00,yes,"PKO Polish Bank"
6812172,https://threecontract.co.uk,http://www.phishtank.com/phish_detail.php?phish_id=6812172,2020-10-17T10:29:45+00:00,yes,2020-10-17T10:30:49+00:00,yes,Other
6812171,https://3-uk-help.com,http://www.phishtank.com/phish_detail.php?phish_id=6812171,2020-10-17T10:23:30+00:00,yes,2020-10-17T10:25:05+00:00,yes,Other
6812161,https://linevip.vip/j/adi?c=ad,http://www.phishtank.com/phish_detail.php?phish_id=6812161,2020-10-17T09:26:34+00:00,yes,2020-10-17T09:30:24+00:00,yes,Other
6812159,http://www2.amaz0n.c0.jp-e7b825cb11be71b0699da55cd332483d49e19a40.ph/,http://www.phishtank.com/phish_detail.php?phish_id=6812159,2020-10-17T09:16:40+00:00,yes,2020-10-17T09:19:04+00:00,yes,Other
6812148,https://ee.paymentfailed.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812148,2020-10-17T08:43:56+00:00,yes,2020-10-17T08:45:45+00:00,yes,Other
6812053,https://www.assnat.cm/templates/system/dsbanksms/bg-BG/index.html?id=dd9eb3ff6de392f95bd384bfc27bf45ccountry=Bg,http://www.phishtank.com/phish_detail.php?phish_id=6812053,2020-10-17T07:34:09+00:00,yes,2020-10-17T07:38:18+00:00,yes,Other
6812052,http://rakuten.co.jp.beforeae.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=6812052,2020-10-17T07:31:26+00:00,yes,2020-10-17T08:24:56+00:00,yes,Other
6812034,http://ruakunten.kadnanu.top/,http://www.phishtank.com/phish_detail.php?phish_id=6812034,2020-10-17T06:14:00+00:00,yes,2020-10-17T06:15:45+00:00,yes,Other
6812033,https://kadnanu.top/,http://www.phishtank.com/phish_detail.php?phish_id=6812033,2020-10-17T06:13:14+00:00,yes,2020-10-17T06:15:45+00:00,yes,Other
6812016,http://especiales.bordercenter.com/olb/1/,http://www.phishtank.com/phish_detail.php?phish_id=6812016,2020-10-17T04:56:31+00:00,yes,2020-10-17T04:58:51+00:00,yes,Other
6812015,http://especiales.bordercenter.com/olb/1/sucursalpersonas.transaccionesbancolombia.com/,http://www.phishtank.com/phish_detail.php?phish_id=6812015,2020-10-17T04:56:26+00:00,yes,2020-10-17T04:58:51+00:00,yes,Other
6812014,http://especiales.bordercenter.com/olb/1/sucursalpersonas.transaccionesbancolombia.com/mua/,http://www.phishtank.com/phish_detail.php?phish_id=6812014,2020-10-17T04:56:20+00:00,yes,2020-10-17T04:58:51+00:00,yes,Other
6812012,https://liderkuota.com/-p/IK/ns0va6zoidq7w3c9gu45k8fyj2mpherltb1xseqhjfb6d8iacp37rtzk1v9wlynum5o02x4ggixvmatz25cb78n1p03hsl9oquyfe4dkwjr6?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6812012,2020-10-17T04:47:27+00:00,yes,2020-10-17T04:53:07+00:00,yes,Other
6812011,https://liderkuota.com/-p/IK/0efizd87mxvto36acg952bju4rkh1sqlwypnxwjy4vbpo9eh3uli0nacgtm15dk2sr6q8fz74ex1tl7u8cknhof2dgr9wqizj6m03pvya5sb?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6812011,2020-10-17T04:47:23+00:00,yes,2020-10-17T04:53:07+00:00,yes,Other
6812010,https://liderkuota.com/-p/IK/wscun5eg8otf1pjr2xabdmy3vkq06497lhziadsg4v3zhk5e0lmytn1b96c78ojxwqfp2iruqz6eg0x39sto7ylcundmijp5bfhr82kv4wa1?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6812010,2020-10-17T04:47:19+00:00,yes,2020-10-17T04:53:07+00:00,yes,Other
6812009,https://liderkuota.com/-p/IK/5xncbrktd9ajfgi2h83yvpze17lu6m04sqwowh8gnjtoy14ekar3icxl2b9f057mpu6zvdsq6cy19fqsobw8d7r0xip2aevhn43zjl5kgutm?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6812009,2020-10-17T04:47:14+00:00,yes,2020-10-17T04:53:08+00:00,yes,Other
6812008,https://liderkuota.com/-p/IK/9kuefcyvd6sw8i4zmjx32lb5agnpt1q7h0ortsqin23y0lhfo4muckj16gpedzabwv5r89x74guje28hz93wfakn5o1i0sp7tcvqmyb6lxrd?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6812008,2020-10-17T04:47:00+00:00,yes,2020-10-17T04:48:37+00:00,yes,Other
6812007,https://liderkuota.com/-p/IK/pzild4e0ok2g6fy9tj51snm7x3vwrbqchu8arb27cxvadqjepyu651os8k4htnw0glz3i9fm1lq0f8d4o6sky3b2x5tuhavp9cwrge7mijnz?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6812007,2020-10-17T04:46:51+00:00,yes,2020-10-17T04:47:19+00:00,yes,Other
6812006,https://liderkuota.com/-p/IK/0ae83d4usk9tvyrxhqzlwfb7ocgim51p2n6jn9cbjri6vguzy57d1t8pskx40lao2qh3ewfmjv0m8eu6porb74zkh3axy1lscdf9gtwi5qn2?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6812006,2020-10-17T04:46:46+00:00,yes,2020-10-17T04:47:19+00:00,yes,Other
6812005,https://liderkuota.com/-p/IK/5ydgvnpfjes0a19xo3mkwizhq748bl2turc6cvbmy6exut8jo5h0lridp72s3kgwqa9z14fnbmz3a2gvtehxlyf7wc0o5s6jk8unr14p9iqd?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6812005,2020-10-17T04:46:42+00:00,yes,2020-10-17T04:47:19+00:00,yes,Other
6812004,https://liderkuota.com/-p/IK/75uxlprzsdv2om1gq60if3cayhewk8tbj9n4orz5w6nb9ay71jilxcevgtpm8ush0f42qkd3mpdj7zu8s4t0rovwglqneikh32y9bax16cf5?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6812004,2020-10-17T04:46:37+00:00,yes,2020-10-17T04:47:19+00:00,yes,Other
6812003,https://liderkuota.com/-p/IK/knsraeft9vpdbycom62w7l4x831i0zgqjuh51yl9hebrqc5f74ds3vo620utpgn8zkwaximjdo208zjpg9cw3y5hkeuxabf7rlqmn6s4i1tv?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6812003,2020-10-17T04:46:33+00:00,yes,2020-10-17T04:47:19+00:00,yes,Other
6812002,https://liderkuota.com/-p/IK/0x672itj9nflshbgmy8cdw1ropque5akvz34ubgcjm5dir36v8xt7zeanq9fkp041sl2wyohc4nqpg6r7h5wf9ebtayjmoud1s0v2ik8xz3l?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6812002,2020-10-17T04:46:06+00:00,yes,2020-10-17T04:47:19+00:00,yes,Other
6812001,https://liderkuota.com/-p/IK/017sa5lp8gcoujbmnkyz6vxqti2h49f3rwdevsqanw6j81iplmchr4kytg579ef2boz03udx6qznrsh1i7ku2axlbe0t8o35mvycw94gpjfd?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6812001,2020-10-17T04:46:02+00:00,yes,2020-10-17T04:47:19+00:00,yes,Other
6812000,https://liderkuota.com/-p/IK/esto39ypjk8hr62c0wafvm45lngub71iqdxzrhxoe5gy4cdkw02u36ati87pbz1sfq9lvnmj3livts74gm5jh0npodu9eqky28w6z1cfabxr?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6812000,2020-10-17T04:45:57+00:00,yes,2020-10-17T04:47:19+00:00,yes,Other
6811999,https://liderkuota.com/-p/IK/b7kad85zri0g1evqujm6cp9osnlt3wyh24fxnhte36gxak9s71uovwi0zcjbq84f5md2rlyp40gvrd6hcf9b5tuoxmn1p3yj8wlq7sz2kaie?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6811999,2020-10-17T04:45:51+00:00,yes,2020-10-17T04:47:19+00:00,yes,Other
6811998,https://liderkuota.com/-p/IK/9lt3q05ry8zdha6mexkwbgp47cvjusif2n1ov6onrqlzd2y7ik5gftxawsh184pmcbj3u0e9yr8xgdmiak4nwtz6h2e179qbj3pufvo50scl?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6811998,2020-10-17T04:45:20+00:00,yes,2020-10-17T04:47:19+00:00,yes,Other
6811997,https://liderkuota.com/-p/IK/h1stypx9z204dc3juarnwokl6ef7gqibv58mclxv0sp6my9352ehnguj1qwfk487odzitrab6uvi48zhm25ltskbeq790aw1ro3dyxpncgfj?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6811997,2020-10-17T04:45:16+00:00,yes,2020-10-17T04:47:19+00:00,yes,Other
6811996,https://liderkuota.com/-p/IK/dw3yx7kb15ouclvh6pzgmnies2r8tfj04a9q6q8o9dtumwb1fcgayzk7lrxhnjps23ve054iof6jslqwdbez29kianxghm3c10uprt5y78v4?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6811996,2020-10-17T04:45:12+00:00,yes,2020-10-17T04:47:19+00:00,yes,Other
6811995,https://liderkuota.com/-p/IK/%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88@%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88.%E2%96%88%E2%96%88%E2%96%88,http://www.phishtank.com/phish_detail.php?phish_id=6811995,2020-10-17T04:45:08+00:00,yes,2020-10-17T04:47:19+00:00,yes,Other
6811994,https://liderkuota.com/-p/IK/tfd5iyw28r3hspbl74eug960mkc1jzxavnqord12as7tnjpbzf9vlui3y4eqxmw6c05h8ogkxdyinc86atfs12jmwl5koezp940grb7uhvq3?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6811994,2020-10-17T04:44:40+00:00,yes,2020-10-17T04:46:00+00:00,yes,Other
6811993,https://liderkuota.com/-p/IK/4chkbjrwtdngel5qzv086xs1uiy97fp3om2a9ia0g4hwn2rekj38qoczb6ym1tdupvx5fls7fwutoil9xnmpazby43g7erjkc5dsv80q1h26?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6811993,2020-10-17T04:44:36+00:00,yes,2020-10-17T04:46:00+00:00,yes,Other
6811992,https://liderkuota.com/-p/IK/m20o7ndel4bhvj5yrawgk198tc36zfpqsxuibjxr95vo7yqhi6cdgfulwetp1042szna8k3mkjmqco75dnvel4ysg32if6ph9twxbzua0r81?data=dXNlckBzdXBzaS5jaA=,http://www.phishtank.com/phish_detail.php?phish_id=6811992,2020-10-17T04:44:31+00:00,yes,2020-10-17T04:46:00+00:00,yes,Other
6811960,http://talingchan.ac.th/web1/images/stories/aa,http://www.phishtank.com/phish_detail.php?phish_id=6811960,2020-10-17T03:00:58+00:00,yes,2020-10-17T03:05:19+00:00,yes,Other
6811950,http://143.92.51.17/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin,http://www.phishtank.com/phish_detail.php?phish_id=6811950,2020-10-17T02:42:57+00:00,yes,2020-10-17T02:48:19+00:00,yes,Amazon.com
6811946,https://maskhsa.org/cd/WellsFargoFinal/profile.php,http://www.phishtank.com/phish_detail.php?phish_id=6811946,2020-10-17T02:28:57+00:00,yes,2020-10-17T10:20:41+00:00,yes,"Wells Fargo"
6811945,https://maskhsa.org/cd/WellsFargoFinal/signin.php,http://www.phishtank.com/phish_detail.php?phish_id=6811945,2020-10-17T02:25:33+00:00,yes,2020-10-17T10:20:41+00:00,yes,"Wells Fargo"
6811943,https://moi.gov.ly/uhsgess.php,http://www.phishtank.com/phish_detail.php?phish_id=6811943,2020-10-17T02:17:43+00:00,yes,2020-10-17T10:20:41+00:00,yes,"JPMorgan Chase and Co."
6811939,https://ccxvmxqsyyqtncwjofoberdueaxbocypnvoe-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811939,2020-10-17T02:09:45+00:00,yes,2020-10-17T02:31:20+00:00,yes,Other
6811938,https://qrcqdordmzekdyqwhnvimvjtxfcluvxdgsmg-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811938,2020-10-17T02:09:42+00:00,yes,2020-10-17T02:31:20+00:00,yes,Other
6811937,https://ropufmkhjrmcyaakmhdbrbvrdukktpzzlghk-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811937,2020-10-17T02:09:38+00:00,yes,2020-10-17T02:31:20+00:00,yes,Other
6811936,https://caszqbxqhaajoamiimxtlozuxlgsokcshgra-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811936,2020-10-17T02:09:34+00:00,yes,2020-10-17T02:30:42+00:00,yes,Other
6811934,http://adspyljdxrjgzuzettwxjkhpdtqmxfrzuumd-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811934,2020-10-17T02:09:31+00:00,yes,2020-10-17T02:30:42+00:00,yes,Other
6811935,https://adspyljdxrjgzuzettwxjkhpdtqmxfrzuumd-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811935,2020-10-17T02:09:31+00:00,yes,2020-10-17T02:30:42+00:00,yes,Other
6811933,http://192.145.239.209/~dernie5/johter/SBROCKER/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6811933,2020-10-17T02:09:27+00:00,yes,2020-10-17T02:30:04+00:00,yes,Other
6811931,https://gdllurelcjqryivrsiyjouonatxduacordqx-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811931,2020-10-17T02:09:19+00:00,yes,2020-10-17T02:30:04+00:00,yes,Other
6811929,http://hmrefund-secure.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811929,2020-10-17T02:09:11+00:00,yes,2020-10-17T02:29:25+00:00,yes,Other
6811923,http://ahacxmykimpleyhpynyqoqpjpwqahlgyhdal-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811923,2020-10-17T02:08:54+00:00,yes,2020-10-17T02:28:47+00:00,yes,Other
6811924,https://ahacxmykimpleyhpynyqoqpjpwqahlgyhdal-dot-cedar-code-289917.nn.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6811924,2020-10-17T02:08:54+00:00,yes,2020-10-17T02:29:25+00:00,yes,Other
6811920,http://dvla.motortax-refund.co.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6811920,2020-10-17T02:08:46+00:00,yes,2020-10-17T02:28:47+00:00,yes,Other
