,url,phish_detail_url,submission_time,verified,verification_time,online,target
2413,http://210676-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789337,2020-10-01T02:09:15+00:00,yes,2020-10-01T03:47:21+00:00,yes,Other
2414,https://210676-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789338,2020-10-01T02:09:15+00:00,yes,2020-10-01T03:48:06+00:00,yes,Other
2415,https://809157-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789336,2020-10-01T02:09:11+00:00,yes,2020-10-01T03:46:37+00:00,yes,Other
2416,http://686508-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789334,2020-10-01T02:09:08+00:00,yes,2020-10-01T03:45:09+00:00,yes,Other
2417,https://686508-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789335,2020-10-01T02:09:08+00:00,yes,2020-10-01T03:45:09+00:00,yes,Other
2418,http://548280-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789332,2020-10-01T02:09:04+00:00,yes,2020-10-01T03:43:41+00:00,yes,Other
2419,https://548280-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789333,2020-10-01T02:09:04+00:00,yes,2020-10-01T03:44:25+00:00,yes,Other
2420,http://609031-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789330,2020-10-01T02:09:00+00:00,yes,2020-10-01T03:42:56+00:00,yes,Other
2421,https://609031-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789331,2020-10-01T02:09:00+00:00,yes,2020-10-01T03:42:56+00:00,yes,Other
2422,http://749948-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789328,2020-10-01T02:08:56+00:00,yes,2020-10-01T03:41:28+00:00,yes,Other
2423,https://749948-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789329,2020-10-01T02:08:56+00:00,yes,2020-10-01T03:41:28+00:00,yes,Other
2424,https://408847-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789327,2020-10-01T02:08:53+00:00,yes,2020-10-01T03:40:43+00:00,yes,Other
2425,https://601294-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789326,2020-10-01T02:08:49+00:00,yes,2020-10-01T03:39:14+00:00,yes,Other
2426,http://601294-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789325,2020-10-01T02:08:48+00:00,yes,2020-10-01T03:39:14+00:00,yes,Other
2427,https://647237-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789324,2020-10-01T02:08:45+00:00,yes,2020-10-01T03:37:45+00:00,yes,Other
2428,http://647237-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789323,2020-10-01T02:08:44+00:00,yes,2020-10-01T03:37:45+00:00,yes,Other
2429,http://217538-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789321,2020-10-01T02:08:41+00:00,yes,2020-10-01T03:36:59+00:00,yes,Other
2430,https://217538-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789322,2020-10-01T02:08:41+00:00,yes,2020-10-01T03:36:59+00:00,yes,Other
2431,https://628425-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789320,2020-10-01T02:08:37+00:00,yes,2020-10-01T03:35:29+00:00,yes,Other
2432,http://583075-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789317,2020-10-01T02:08:28+00:00,yes,2020-10-01T03:33:59+00:00,yes,Other
2433,https://583075-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789318,2020-10-01T02:08:28+00:00,yes,2020-10-01T03:33:59+00:00,yes,Other
2434,https://883756-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789316,2020-10-01T02:08:19+00:00,yes,2020-10-01T03:33:14+00:00,yes,Other
2435,https://842678-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789315,2020-10-01T02:08:14+00:00,yes,2020-10-01T03:31:45+00:00,yes,Other
2436,https://871174-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789314,2020-10-01T02:08:01+00:00,yes,2020-10-01T03:30:16+00:00,yes,Other
2437,http://871174-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789313,2020-10-01T02:08:00+00:00,yes,2020-10-01T03:30:16+00:00,yes,Other
2438,http://876962-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789311,2020-10-01T02:07:57+00:00,yes,2020-10-01T03:29:31+00:00,yes,Other
2439,https://876962-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789312,2020-10-01T02:07:57+00:00,yes,2020-10-01T03:29:31+00:00,yes,Other
2440,https://75372-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789310,2020-10-01T02:07:53+00:00,yes,2020-10-01T03:28:02+00:00,yes,Other
2441,https://483916-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789309,2020-10-01T02:07:49+00:00,yes,2020-10-01T03:27:17+00:00,yes,Other
2442,https://lubermo.com/wp-admin/user/chase/,http://www.phishtank.com/phish_detail.php?phish_id=6789306,2020-10-01T02:07:39+00:00,yes,2020-10-01T03:25:47+00:00,yes,Other
2443,https://halifax.deregister.co.uk/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6789305,2020-10-01T02:07:36+00:00,yes,2020-10-01T03:25:47+00:00,yes,Other
2444,http://halifax.deregister.co.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6789304,2020-10-01T02:07:35+00:00,yes,2020-10-01T03:25:47+00:00,yes,Other
2445,http://halifax.my-secure-check.co.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6789302,2020-10-01T02:07:31+00:00,yes,2020-10-01T03:24:17+00:00,yes,Other
2446,http://dvla.return-tax.link/,http://www.phishtank.com/phish_detail.php?phish_id=6789300,2020-10-01T02:07:27+00:00,yes,2020-10-01T03:22:48+00:00,yes,Other
2447,https://dvla.return-tax.link/,http://www.phishtank.com/phish_detail.php?phish_id=6789301,2020-10-01T02:07:27+00:00,yes,2020-10-01T03:22:48+00:00,yes,Other
2448,http://dvla.roadtax-return.org/,http://www.phishtank.com/phish_detail.php?phish_id=6789298,2020-10-01T02:07:17+00:00,yes,2020-10-01T03:22:03+00:00,yes,Other
2449,https://dvla.roadtax-return.org/,http://www.phishtank.com/phish_detail.php?phish_id=6789297,2020-10-01T02:07:13+00:00,yes,2020-10-01T03:22:03+00:00,yes,Other
2450,https://eytgfhjg.wl.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789296,2020-10-01T02:07:08+00:00,yes,2020-10-01T03:20:33+00:00,yes,Other
2451,https://halifax.safe-payee.com/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6789294,2020-10-01T02:07:00+00:00,yes,2020-10-01T03:18:17+00:00,yes,Other
2452,http://halifax.co.uk.login-review-1679.info/,http://www.phishtank.com/phish_detail.php?phish_id=6789289,2020-10-01T02:06:50+00:00,yes,2020-10-01T03:16:02+00:00,yes,Other
2453,https://dvla.rebate-tax.link/,http://www.phishtank.com/phish_detail.php?phish_id=6789284,2020-10-01T02:06:39+00:00,yes,2020-10-01T03:12:18+00:00,yes,Other
2454,http://dvla.rebate-tax.link/,http://www.phishtank.com/phish_detail.php?phish_id=6789283,2020-10-01T02:06:38+00:00,yes,2020-10-01T03:12:18+00:00,yes,Other
2455,http://www.personal-security-protection.link/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6789279,2020-10-01T02:06:29+00:00,yes,2020-10-01T03:10:48+00:00,yes,Other
2456,http://www.moonshinephilly.com/Lgs/office,http://www.phishtank.com/phish_detail.php?phish_id=6789270,2020-10-01T02:05:58+00:00,yes,2020-10-01T03:06:19+00:00,yes,Other
2457,http://www.moonshinephilly.com/Lgs/office/,http://www.phishtank.com/phish_detail.php?phish_id=6789271,2020-10-01T02:05:58+00:00,yes,2020-10-01T03:06:19+00:00,yes,Other
2458,http://165.3.87.4/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin,http://www.phishtank.com/phish_detail.php?phish_id=6789268,2020-10-01T02:05:51+00:00,yes,2020-10-01T03:04:04+00:00,yes,Amazon.com
2459,http://vegansportscientist.com/link/ali/login.php?email=sales@ssa-corp.com,http://www.phishtank.com/phish_detail.php?phish_id=6789266,2020-10-01T02:05:45+00:00,yes,2020-10-01T03:01:47+00:00,yes,Other
2460,https://www.pp-servce.com/account/9271905e840548b8cada6d60c0cfd93b,http://www.phishtank.com/phish_detail.php?phish_id=6789262,2020-10-01T02:05:37+00:00,yes,2020-10-05T16:03:40+00:00,yes,Other
2461,https://www.n-fernoscloset.com/wp-admin/includes/Billz%20/log.htm,http://www.phishtank.com/phish_detail.php?phish_id=6789261,2020-10-01T02:05:33+00:00,yes,2020-10-01T02:58:03+00:00,yes,Other
2462,https://www.amazonlogistics-ap-northeast-1.amazonlogistics.jp/ap/signin?openid.pape.max_auth_age=28800&amp;openid.return_to=https://www.amazonlogistics-ap-northeast-1.amazonlogistics.jp/&amp;suppressChangeEmailLink=1&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=amazonlogistics_fe&amp;openid.mode=checkid_setup&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;suppressSignInRadioButtons=1,http://www.phishtank.com/phish_detail.php?phish_id=6789260,2020-10-01T02:05:26+00:00,yes,2020-10-01T02:58:03+00:00,yes,Other
2463,https://reservation.champagnedouard.fr/wp-includes/ccs/signin.php,http://www.phishtank.com/phish_detail.php?phish_id=6789253,2020-10-01T02:05:02+00:00,yes,2020-10-01T02:53:35+00:00,yes,Other
2464,http://spacedoing.com/wp-admin/user/memberarea/memberarea/login,http://www.phishtank.com/phish_detail.php?phish_id=6789250,2020-10-01T02:04:54+00:00,yes,2020-10-01T02:51:22+00:00,yes,Other
2465,http://spacedoing.com/wp-admin/user/memberarea/memberarea,http://www.phishtank.com/phish_detail.php?phish_id=6789249,2020-10-01T02:04:53+00:00,yes,2020-10-01T02:51:22+00:00,yes,Other
2466,https://netflix-mymembership-renew.com/confirm/Login.php?sessionID=mTdTVTCCjoptdt7B540beKaI0ryrjXb1XCLf0GsSQTFy0tVKcyFSdOIdJyqBYpGLlekwicCY1UA3LLeNHl4fLPRijXxI0fU1q4g2&amp;error=Login,http://www.phishtank.com/phish_detail.php?phish_id=6789245,2020-10-01T02:04:41+00:00,yes,2020-10-01T02:49:52+00:00,yes,Other
2467,https://lubermo.com/wp-admin/user/chase/step2.php,http://www.phishtank.com/phish_detail.php?phish_id=6789240,2020-10-01T02:04:24+00:00,yes,2020-10-01T02:46:54+00:00,yes,Other
2468,"https://ip-160-153-244-20.ip.secureserver.net/eSupports/login.html?wa=wsignin1.0&amp;rpsnv=13&amp;ct=XXXXXXXXXX&amp;rver=7.0.6737.0&amp;wp=MBI_SSL&amp;wreply=https://outlook.live.com/owa/?nlp=1&amp;RpsCsrfState=d9ed578f-8de5-4436-038b-9bf988ac80bf&amp;id=292841&amp;aadredir=1&amp;CBCXT=out&amp;lw=1&amp;fl=dob,flname,wld&amp;cobrandid=90015",http://www.phishtank.com/phish_detail.php?phish_id=6789234,2020-10-01T02:04:02+00:00,yes,2020-10-01T02:43:12+00:00,yes,Other
2469,https://choshev.net/mss/Office/source/wrong_pass.php?email=&amp;rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.113InboxLight.aspx?n=1774256418&amp;fid=4#n=1252899642&amp;fid=1&amp;fav=1,http://www.phishtank.com/phish_detail.php?phish_id=6789224,2020-10-01T02:03:29+00:00,yes,2020-10-01T02:36:29+00:00,yes,Other
2470,https://choshev.net/mss/Office/source/office.php,http://www.phishtank.com/phish_detail.php?phish_id=6789223,2020-10-01T02:03:25+00:00,yes,2020-10-01T02:36:29+00:00,yes,Other
2471,https://876797-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/login.microsoftonline.com/common/oauth2/authorize=vnews2&amp;amp,http://www.phishtank.com/phish_detail.php?phish_id=6789218,2020-10-01T02:02:59+00:00,yes,2020-10-01T02:34:13+00:00,yes,Other
2472,https://6823-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com/login.microsoftonline.com/common/oauth2/authorize=vnews2&amp;amp,http://www.phishtank.com/phish_detail.php?phish_id=6789216,2020-10-01T02:02:50+00:00,yes,2020-10-01T02:31:51+00:00,yes,Other
2473,https://20200930131740-dot-py76tw62.rj.r.appspot.com/ef/index.html?username=timothy.crow@hilton.com,http://www.phishtank.com/phish_detail.php?phish_id=6789215,2020-10-01T02:02:46+00:00,yes,2020-10-01T02:30:21+00:00,yes,Other
2474,http://removed-fbcom-09587341.freshhellas.gr/nextVRF.html?location=a94ed660850ca96f75396906a0aa9962,http://www.phishtank.com/phish_detail.php?phish_id=6789208,2020-10-01T02:02:19+00:00,yes,2020-10-01T02:22:49+00:00,yes,Other
2475,http://payameghdir.ir/cxxc/Owa/,http://www.phishtank.com/phish_detail.php?phish_id=6789204,2020-10-01T02:02:03+00:00,yes,2020-10-01T02:18:17+00:00,yes,Other
2476,http://payameghdir.ir/cxxc/Owa,http://www.phishtank.com/phish_detail.php?phish_id=6789203,2020-10-01T02:02:02+00:00,yes,2020-10-01T02:17:31+00:00,yes,Other
2477,http://n-fernoscloset.com/wp-admin/includes/Billz%20/Chase0n3/log.htm,http://www.phishtank.com/phish_detail.php?phish_id=6789200,2020-10-01T02:01:52+00:00,yes,2020-10-01T02:15:13+00:00,yes,Other
2478,http://moqsocial.com/netflix435349829839894invoicerouteacctpagetype584858484444448500754353454353454073949534543543539933388488388488583884-susannefrenzel@freenet.de.html,http://www.phishtank.com/phish_detail.php?phish_id=6789198,2020-10-01T02:01:48+00:00,yes,2020-10-01T02:14:28+00:00,yes,Other
2479,https://moqsocial.com/netflix435349829839894invoicerouteacctpagetype584858484444448500754353454353454073949534543543539933388488388488583884-susannefrenzel@freenet.de.html,http://www.phishtank.com/phish_detail.php?phish_id=6789199,2020-10-01T02:01:48+00:00,yes,2020-10-01T02:14:28+00:00,yes,Other
2480,http://moqsocial.com/netflix435349829839894invoicerouteacctpagetype584858484444448500754353454353454073949534543543539933388488388488583884-pietsch@vodafone.de.html,http://www.phishtank.com/phish_detail.php?phish_id=6789196,2020-10-01T02:01:44+00:00,yes,2020-10-01T02:14:28+00:00,yes,Other
2481,https://moqsocial.com/netflix435349829839894invoicerouteacctpagetype584858484444448500754353454353454073949534543543539933388488388488583884-pietsch@vodafone.de.html,http://www.phishtank.com/phish_detail.php?phish_id=6789197,2020-10-01T02:01:44+00:00,yes,2020-10-01T02:14:28+00:00,yes,Other
2482,http://moqsocial.com/netflix435349829839894invoicerouteacctpagetype584858484444448500754353454353454073949534543543539933388488388488583884-jasmen.kania@web.de.html,http://www.phishtank.com/phish_detail.php?phish_id=6789194,2020-10-01T02:01:40+00:00,yes,2020-10-01T02:13:42+00:00,yes,Other
2483,https://moqsocial.com/netflix435349829839894invoicerouteacctpagetype584858484444448500754353454353454073949534543543539933388488388488583884-jasmen.kania@web.de.html,http://www.phishtank.com/phish_detail.php?phish_id=6789195,2020-10-01T02:01:40+00:00,yes,2020-10-01T02:13:42+00:00,yes,Other
2484,https://moqsocial.com/netflix435349829839894invoicerouteacctpagetype584858484444448500754353454353454073949534543543539933388488388488583884-irina.lahode@lancos.de.html,http://www.phishtank.com/phish_detail.php?phish_id=6789193,2020-10-01T02:01:36+00:00,yes,2020-10-01T02:13:42+00:00,yes,Other
2485,http://moqsocial.com/netflix435349829839894invoicerouteacctpagetype584858484444448500754353454353454073949534543543539933388488388488583884-irina.lahode@lancos.de.html,http://www.phishtank.com/phish_detail.php?phish_id=6789192,2020-10-01T02:01:35+00:00,yes,2020-10-01T02:13:42+00:00,yes,Other
2486,https://moqsocial.com/netflix435349829839894invoicerouteacctpagetype584858484444448500754353454353454073949534543543539933388488388488583884-info@naturheilpraxis-geobiona.de.html,http://www.phishtank.com/phish_detail.php?phish_id=6789191,2020-10-01T02:01:32+00:00,yes,2020-10-01T02:13:42+00:00,yes,Other
2487,http://moqsocial.com/netflix435349829839894invoicerouteacctpagetype584858484444448500754353454353454073949534543543539933388488388488583884-info@naturheilpraxis-geobiona.de.html,http://www.phishtank.com/phish_detail.php?phish_id=6789190,2020-10-01T02:01:31+00:00,yes,2020-10-01T02:13:42+00:00,yes,Other
2488,http://hatac.net/28abda07429259b6d2c90894cabd5dbd/index.php?cmd=newupld,http://www.phishtank.com/phish_detail.php?phish_id=6789189,2020-10-01T02:01:27+00:00,yes,2020-10-01T02:12:11+00:00,yes,Other
2489,http://hatac.net/28abda07429259b6d2c90894cabd5dbd/index.php?cmd=login,http://www.phishtank.com/phish_detail.php?phish_id=6789188,2020-10-01T02:01:23+00:00,yes,2020-10-01T02:12:11+00:00,yes,Other
2490,http://e.t.interac.ca-acessd.club/sh/Y0ob7/bdesj/desj2.php,http://www.phishtank.com/phish_detail.php?phish_id=6789181,2020-10-01T02:01:04+00:00,yes,2020-10-01T02:10:39+00:00,yes,Other
2491,http://104.194.247.158/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin,http://www.phishtank.com/phish_detail.php?phish_id=6789168,2020-10-01T02:00:22+00:00,yes,2020-10-01T02:05:24+00:00,yes,Other
2492,http://165.84.180.66/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin,http://www.phishtank.com/phish_detail.php?phish_id=6789162,2020-10-01T01:51:50+00:00,yes,2020-10-01T01:54:26+00:00,yes,Amazon.com
2493,https://rakutane.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=6789139,2020-10-01T00:47:20+00:00,yes,2020-10-01T06:22:52+00:00,yes,Other
2494,https://rakutenmail.top/?v9moao8aapvigtna,http://www.phishtank.com/phish_detail.php?phish_id=6789127,2020-10-01T00:18:53+00:00,yes,2020-10-01T00:25:16+00:00,yes,Other
2495,https://beverlecs.co.uk/wp-content/plugins/gdpr-cookie-compliance/23823920091991822/ebay-gdpr-login-anzeigen/Rechnung4435435435/,http://www.phishtank.com/phish_detail.php?phish_id=6789110,2020-09-30T23:20:25+00:00,yes,2020-09-30T23:24:13+00:00,yes,"eBay, Inc."
2496,https://regulariac.sslblindado.com/cxxxx/home.php,http://www.phishtank.com/phish_detail.php?phish_id=6789097,2020-09-30T22:53:00+00:00,yes,2020-09-30T22:58:47+00:00,yes,Other
2497,https://amezglobal.com/wp-includes/wp-mail.php?email=customerservice@pplsi.com,http://www.phishtank.com/phish_detail.php?phish_id=6789091,2020-09-30T22:44:01+00:00,yes,2020-10-01T00:14:25+00:00,yes,Other
2498,https://dofustouch.fr/en/mmorpg/news/announcements/temporal-fail-key/,http://www.phishtank.com/phish_detail.php?phish_id=6789080,2020-09-30T22:33:01+00:00,yes,2020-09-30T22:35:39+00:00,yes,Google
2499,https://konfirmasi-identitas22.webnode.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789074,2020-09-30T22:30:45+00:00,yes,2020-09-30T22:33:27+00:00,yes,Facebook
2500,https://outlook1541489.webcindario.com/T%C3%A9rminos%20y%20condiciones%20en%20tu%20cuenta%20de%20correo..html,http://www.phishtank.com/phish_detail.php?phish_id=6789064,2020-09-30T22:25:29+00:00,yes,2020-10-02T19:57:36+00:00,yes,Hotmail
2501,https://mobile-vodafone-uk.com/,http://www.phishtank.com/phish_detail.php?phish_id=6789027,2020-09-30T22:15:52+00:00,yes,2020-09-30T23:40:15+00:00,yes,Vodafone
2502,https://bnzonasegurape2.com/BNlWeb/lnicio/logins.do,http://www.phishtank.com/phish_detail.php?phish_id=6789018,2020-09-30T21:58:00+00:00,yes,2020-09-30T21:58:20+00:00,yes,Other
2503,http://verificando-identidad-xyz.preview-domain.com/Identidad/,http://www.phishtank.com/phish_detail.php?phish_id=6789000,2020-09-30T21:42:10+00:00,yes,2020-09-30T23:45:21+00:00,yes,Other
2504,https://verificando-identidad-xyz.preview-domain.com/Identidad/,http://www.phishtank.com/phish_detail.php?phish_id=6788997,2020-09-30T21:41:59+00:00,yes,2020-09-30T23:45:21+00:00,yes,Other
2505,http://community-ebay-diskussionsforen-de-ws7.is-great.net/&amp;data=02%7C01%7C%7C852708ac656c4cf3710108d8654bf683%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637370724212901379&amp;sdata=NafxtCbsLG8SLRU9ten/u+EJty0KDOljeHGAnVCQLzQ=&amp;reserved=0,http://www.phishtank.com/phish_detail.php?phish_id=6788990,2020-09-30T21:29:48+00:00,yes,2020-09-30T21:36:18+00:00,yes,"eBay, Inc."
2506,http://community-ebay-diskussionsforen-de-ws50.html-5.me/,http://www.phishtank.com/phish_detail.php?phish_id=6788989,2020-09-30T21:29:47+00:00,yes,2020-09-30T21:34:49+00:00,yes,"eBay, Inc."
2507,https://pgmm.club/store.ebay.de/?REDACTED,http://www.phishtank.com/phish_detail.php?phish_id=6788986,2020-09-30T21:28:48+00:00,yes,2020-09-30T21:32:37+00:00,yes,"eBay, Inc."
2508,https://pubghia.com/,http://www.phishtank.com/phish_detail.php?phish_id=6788942,2020-09-30T21:07:41+00:00,yes,2020-10-07T22:46:42+00:00,yes,Other
2509,https://ximenaillarramendi.creatorlink.net/,http://www.phishtank.com/phish_detail.php?phish_id=6788935,2020-09-30T21:01:14+00:00,yes,2020-09-30T21:07:03+00:00,yes,Other
2510,https://mykarmawheel.com/owa/att/login.htm,http://www.phishtank.com/phish_detail.php?phish_id=6788878,2020-09-30T20:03:45+00:00,yes,2020-09-30T21:46:34+00:00,yes,Other
2511,https://nhbcmedia.org/RV09876/wamp.php?warp=020202,http://www.phishtank.com/phish_detail.php?phish_id=6788832,2020-09-30T18:54:15+00:00,yes,2020-09-30T19:01:25+00:00,yes,Microsoft
2512,http://ppap.com.kh/0FLD/wamp.php?warp=020202,http://www.phishtank.com/phish_detail.php?phish_id=6788831,2020-09-30T18:53:37+00:00,yes,2020-09-30T18:59:57+00:00,yes,Microsoft
2513,https://h5r4-accsecnode.com/us/signin,http://www.phishtank.com/phish_detail.php?phish_id=6788827,2020-09-30T18:51:41+00:00,yes,2020-09-30T18:56:18+00:00,yes,PayPal
2514,https://kevingaltinternatioal.typeform.com/to/nA5JeqLD,http://www.phishtank.com/phish_detail.php?phish_id=6788726,2020-09-30T16:37:18+00:00,yes,2020-10-03T08:32:54+00:00,yes,Other
2515,https://widewebit.com/wp-content/uploads/2020/09/index.html?qjhbqvTRCrtcTRE*wyvdwYTqyciu0PIBZuayYTARC@YUDBWUNVATUTWRyT@IYyAVUYTCWDyyBYUBytvyvwswb,http://www.phishtank.com/phish_detail.php?phish_id=6788719,2020-09-30T16:28:58+00:00,yes,2020-09-30T17:05:22+00:00,yes,Other
2516,https://ibn36.com/honmes/baq-postalie.region-departement/253aa/,http://www.phishtank.com/phish_detail.php?phish_id=6788686,2020-09-30T16:00:20+00:00,yes,2020-09-30T16:54:22+00:00,yes,Other
2517,https://daviviendo.com.co/portal/,http://www.phishtank.com/phish_detail.php?phish_id=6788676,2020-09-30T15:44:29+00:00,yes,2020-09-30T16:52:54+00:00,yes,Other
2518,https://daviviendo.com.co/portal,http://www.phishtank.com/phish_detail.php?phish_id=6788675,2020-09-30T15:44:25+00:00,yes,2020-09-30T16:52:54+00:00,yes,Other
2519,http://daviviendo.com.co/portal,http://www.phishtank.com/phish_detail.php?phish_id=6788674,2020-09-30T15:44:22+00:00,yes,2020-09-30T16:52:54+00:00,yes,Other
2520,http://daviviendo.com.co/portal/,http://www.phishtank.com/phish_detail.php?phish_id=6788673,2020-09-30T15:44:19+00:00,yes,2020-09-30T16:52:54+00:00,yes,Other
2521,https://v-upd.co.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6788669,2020-09-30T15:32:47+00:00,yes,2020-09-30T16:51:24+00:00,yes,Vodafone
2522,https://personal-login-online.cc/,http://www.phishtank.com/phish_detail.php?phish_id=6788659,2020-09-30T15:27:16+00:00,yes,2020-09-30T16:44:44+00:00,yes,Halifax
2523,https://personal-login-online.cc/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6788660,2020-09-30T15:27:16+00:00,yes,2020-09-30T16:44:44+00:00,yes,Halifax
2524,https://roundcubemailagent.web.app/#,http://www.phishtank.com/phish_detail.php?phish_id=6788655,2020-09-30T15:18:20+00:00,yes,2020-10-01T09:19:05+00:00,yes,Other
